mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_final_estimator__C,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
8.342262148857117,0.4405900239944458,0.1405273675918579,0.010304570198059082,1.382623217936987,{'final_estimator__C': np.float64(1.382623217936987)},0.601422034755368,0.7637950652772788,0.6826085500163235,0.08118651526095538,58
8.489818453788757,0.22285258769989014,0.14519941806793213,0.016441702842712402,0.006290644294586149,{'final_estimator__C': np.float64(0.006290644294586149)},0.601422034755368,0.7922779460328868,0.6968499903941274,0.09542795563875939,7
8.735843539237976,0.07239854335784912,0.13376402854919434,0.001394033432006836,0.11400863701127326,{'final_estimator__C': np.float64(0.11400863701127326)},0.601422034755368,0.7922779460328868,0.6968499903941274,0.09542795563875939,7
8.570425629615784,0.06988441944122314,0.13904094696044922,0.003013134002685547,0.23423849847112907,{'final_estimator__C': np.float64(0.23423849847112907)},0.601422034755368,0.7847021884571292,0.6930621116062486,0.0916400768508806,43
8.72637140750885,0.33512866497039795,0.15300607681274414,0.005287885665893555,0.0015339162591163618,{'final_estimator__C': np.float64(0.0015339162591163618)},0.601422034755368,0.7922779460328868,0.6968499903941274,0.09542795563875939,7
8.465372443199158,0.2835935354232788,0.14760911464691162,0.005254149436950684,0.26926469100861794,{'final_estimator__C': np.float64(0.26926469100861794)},0.601422034755368,0.7738796776346184,0.6876508561949932,0.08622882143962518,44
8.230792999267578,0.4736638069152832,0.1657400131225586,0.009930133819580078,0.004809461967501573,{'final_estimator__C': np.float64(0.004809461967501573)},0.601422034755368,0.7922779460328868,0.6968499903941274,0.09542795563875939,7
8.659879446029663,0.1737065315246582,0.14157545566558838,0.005714535713195801,0.0018205657658407262,{'final_estimator__C': np.float64(0.0018205657658407262)},0.601422034755368,0.7922779460328868,0.6968499903941274,0.09542795563875939,7
8.514348149299622,0.17026197910308838,0.15733647346496582,0.002867460250854492,6.245139574743075,{'final_estimator__C': np.float64(6.245139574743075)},0.638459071792405,0.7637950652772788,0.7011270685348419,0.0626679967424369,4
8.615379333496094,0.1854414939880371,0.14360570907592773,0.0013515949249267578,7.2866537374910445,{'final_estimator__C': np.float64(7.2866537374910445)},0.6463955797289129,0.7637950652772788,0.7050953225030958,0.05869974277418294,1
8.645086407661438,0.08385765552520752,0.1536630392074585,0.005608916282653809,1.7123375973163988,{'final_estimator__C': np.float64(1.7123375973163988)},0.601422034755368,0.7637950652772788,0.6826085500163235,0.08118651526095538,58
7.800168991088867,0.16679906845092773,0.16698896884918213,0.0003229379653930664,0.01653693718282442,{'final_estimator__C': np.float64(0.01653693718282442)},0.601422034755368,0.7922779460328868,0.6968499903941274,0.09542795563875939,7
7.993136286735535,0.07419335842132568,0.14315593242645264,0.014252066612243652,0.002458603276328005,{'final_estimator__C': np.float64(0.002458603276328005)},0.601422034755368,0.7922779460328868,0.6968499903941274,0.09542795563875939,7
7.450560450553894,0.11794531345367432,0.14224791526794434,0.007860898971557617,0.5456725485601477,{'final_estimator__C': np.float64(0.5456725485601477)},0.601422034755368,0.7719119483941619,0.686666991574765,0.08524495681939692,49
7.886536359786987,0.2316133975982666,0.1495281457901001,0.0023790597915649414,0.057624872164786026,{'final_estimator__C': np.float64(0.057624872164786026)},0.601422034755368,0.7922779460328868,0.6968499903941274,0.09542795563875939,7
8.409920573234558,0.26250159740448,0.15447688102722168,0.004581928253173828,0.003077180271250686,{'final_estimator__C': np.float64(0.003077180271250686)},0.601422034755368,0.7922779460328868,0.6968499903941274,0.09542795563875939,7
8.253593444824219,0.3647587299346924,0.15154898166656494,0.005818963050842285,0.09565499215943825,{'final_estimator__C': np.float64(0.09565499215943825)},0.601422034755368,0.7922779460328868,0.6968499903941274,0.09542795563875939,7
7.823173999786377,0.09575700759887695,0.1438145637512207,0.0069484710693359375,0.0013726318898045872,{'final_estimator__C': np.float64(0.0013726318898045872)},0.601422034755368,0.7922779460328868,0.6968499903941274,0.09542795563875939,7
8.092785000801086,0.24558603763580322,0.1557314395904541,0.00235748291015625,4.337920697490942,{'final_estimator__C': np.float64(4.337920697490942)},0.6088294421627756,0.7637950652772788,0.6863122537200272,0.07748281155725162,53
7.7697670459747314,0.4244530200958252,0.15855848789215088,0.0014635324478149414,0.010842262717330166,{'final_estimator__C': np.float64(0.010842262717330166)},0.601422034755368,0.7922779460328868,0.6968499903941274,0.09542795563875939,7
8.213241457939148,0.15830552577972412,0.12172603607177734,0.029494047164916992,0.4467752817973907,{'final_estimator__C': np.float64(0.4467752817973907)},0.601422034755368,0.7719119483941619,0.686666991574765,0.08524495681939692,49
8.281539916992188,0.22964787483215332,0.14926648139953613,0.008826494216918945,0.017654048052495083,{'final_estimator__C': np.float64(0.017654048052495083)},0.601422034755368,0.7922779460328868,0.6968499903941274,0.09542795563875939,7
8.519518494606018,0.09805357456207275,0.12308597564697266,0.03941202163696289,0.12030178871154672,{'final_estimator__C': np.float64(0.12030178871154672)},0.601422034755368,0.7922779460328868,0.6968499903941274,0.09542795563875939,7
7.67825722694397,0.16976094245910645,0.1615663766860962,0.008586525917053223,0.1537592023548176,{'final_estimator__C': np.float64(0.1537592023548176)},0.601422034755368,0.7922779460328868,0.6968499903941274,0.09542795563875939,7
